ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
4079D2,G-LCAG,E190,Embraer,ERJ 190-100 SR,Embraer ERJ 190-100 SR,0,BA CityFlyer,CFE,19000560,2012
4079D3,G-LCAH,E190,Embraer,ERJ 190-100 SR,Embraer ERJ 190-100 SR,0,BA CityFlyer,CFE,19000564,2012
4079E6,G-GPOT,A109,AgustaWestland,AW109SP Grand New,AgustaWestland AW109SP Grand New,0,Castle Air,,22259,2012
4079F7,G-TTNN,A20N,Airbus,A320-251N,Airbus A320-251N,0,British Airways,BAW,10344,2020
4079FA,G-BMGC,SWOR,Fairey,Swordfish Mk 1,Fairey Swordfish Mk 1,0,Fly Navy Heritage Trust,,W5856,1941
407A2E,G-CMJO,PC9,Pilatus,PC-9A,Pilatus PC-9A,1,Private,,533,1990
407A3F,G-GBNI,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,Titan Airways,AWC,10238,2020
407A68,G-CMGU,G109,Grob,G109B,Grob G109B,0,Aerobility,,6525,1990
407A9A,G-CLVG,VENT,Schempp-Hirth,Ventus 3T,Schempp-Hirth Ventus 3T,1,Private,,122TP,
407AA6,G-LDMC,A33P,Schleicher,AS 33 ES,Schleicher AS 33 ES,1,Private,,33008,2021
407AAE,G-NJAA,C56X,Cessna,Citation XLS,Cessna Citation XLS,0,Netjets UK,NJU,560-5787,2008
407AAF,G-NJAB,C56X,Cessna,560XL Citation XLS,Cessna 560XL Citation XLS,0,Netjets UK,NJU,560-5789,2008
407AB0,G-NJAC,C56X,Cessna,Citation XLS,Cessna Citation XLS,0,NetJets UK,NJU,560-5791,2008
407ABF,G-VIDA,EFOX,Aeropro,Eurofox 3K,Aeropro Eurofox 3K,1,Private,,60921,2021
407AC3,G-TUMP,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,TUI Airways,TOM,44616,2021
407AE1,G-FHFX,E550,Embraer,Praetor 600,Embraer Praetor 600,0,Flexjet Europe,FLJ,55020121,2019
407AE4,G-CLXX,EFOX,Ascent Industries,Eurofox 2K,Ascent Industries Eurofox 2K,1,Private,,60821,2020
407AF1,G-ZBLF,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,British Airways,BAW,60642,2021
407AF2,G-ZBLG,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,British Airways,BAW,60643,2022
407AF3,G-XWBI,A35K,Airbus,A350-1041,Airbus A350-1041,0,British Airways,BAW,473,2021
407AF4,G-XWBK,A35K,Airbus,A350-1041,Airbus A350-1041,0,British Airways,BAW,495,2020
407AF5,G-XWBJ,A35K,Airbus,A350-1041,Airbus A350-1041,0,British Airways,BAW,490,2020
407AF8,G-HITB,A109,Agusta,A109S Trekker,Agusta A109S Trekker,0,Elstree Ink Ltd.,,22736,2020
407B04,G-CLSN,E190,Embraer,ERJ 190-100 LR,Embraer ERJ 190-100 LR,0,Eastern Airways,EZE,19000130,2007
407B21,G-DIIO,ARCP,Schempp-Hirth,Arcus M,Schempp-Hirth Arcus M,1,Private,,235,
407B2A,G-RJMC,EFOX,Aeropro,Eurofox 2K,Aeropro Eurofox 2K,1,Private,,61321,
407B42,G-DUNO,B505,Bell,505 Jet Ranger X,Bell 505 Jet Ranger X,1,Private,,65311,2020
407B46,G-CLVE,EFOX,Ascent Industries,Eurofox 3K,Ascent Industries Eurofox 3K,1,Private,,61421,2021
407B4B,G-COMS,DA42,Diamond,DA-42 Twin Star,Diamond DA-42 Twin Star,0,Jomico LLP,,42.AC040,2007
407B55,G-WUKN,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Wizz Air UK,WUK,10333,2021
407B70,G-WUKO,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Wizz Air UK,WUK,10479,2021
407B77,G-IANM,LK17,Sportine Aviacija,LAK-17AT,Sportine Aviacija LAK-17AT,1,Private,,156,2004
407B7E,G-CLYA,C42,Ikarus,C42 FB80 Bravo,Ikarus C42 FB80 Bravo,0,Perranporth Flying Club,,2012-7634,2021
407B80,G-CLYJ,C42,Ikarus,C42 FB100 Charlie,Ikarus C42 FB100 Charlie,0,Orbis Management,,2011-7620,2021
407B84,G-CLWY,SKRA,Best Off,Skyranger Swift,Best Off Skyranger Swift,1,Private,,1144-7,2021
407B86,G-DVII,A139,Leonardo,AW139,Leonardo AW139,0,Executive Jet Charter Ltd.,,31957,2021
407B8B,G-WUKP,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Wizz Air UK,WUK,10357,2021
407B8E,G-TTNR,A20N,Airbus,A320-251N,Airbus A320-251N,0,British Airways,BAW,10493,2021
407B8F,G-TTNP,A20N,Airbus,A320-251N,Airbus A320-251N,0,British Airways,BAW,10548,2020
407B90,G-SPLU,NNJA,Flylight Airsports,Nynja,Flylight Airsports Nynja,1,Private,,316-6,2021
407B95,G-JSNS,G280,Gulfstream,G280,Gulfstream G280,0,Gama Aviation,GMA,2216,2020
407B96,G-EKTP,SB91,Saab,91D Safir,Saab 91D Safir,1,Private,,91-464,1964
407B9D,G-ULTB,EC45,Airbus Helicopters,H145,Airbus Helicopters H145,0,Starspeed,,20089,2016
407B9E,G-ULTC,EC45,Airbus Helicopters,H145,Airbus Helicopters H145,0,Starspeed,,20090,2016
407BA4,G-FBPS,C208,Cessna,Caravan 208B,Cessna Caravan 208B,0,British Parachute Schools Ltd.,,208B0494,1995
407BA5,G-FLOH,C208,Cessna,208B Grand Caravan,Cessna 208B Grand Caravan,0,British Parachute Schools,,208B0576,1996
407BA8,G-CLXB,SPIT,Spitfire,Mk.TIX,Spitfire Mk.TIX,1,Private,,CBAF8381,
407BB3,G-VBDT,C172,Cessna,FR172J,Cessna FR172J,1,Private,,0438,1973
407BB7,G-CMAH,C152,Cessna,152,Cessna 152,0,Brinkley Aviation,,15281710,1978
407BB8,G-CMAI,C152,Cessna,152,Cessna 152,0,Brinkley Aviation,,15280418,1978
407BBA,G-CMAK,C152,Cessna,152,Cessna 152,0,Brinkley Aviation,,15285751,1983
407BBD,G-NGTC,EXNG,Extra,NG,Extra NG,0,Skyboard Aerobatics,,NG021,2021
407BC0,G-CLZV,CLON,RotorSport UK,Cavalon,RotorSport UK Cavalon,1,Private,,RSUK/CVLN/035,2021
407BC4,G-LOBX,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,Jet Concierge Club,JCO,70053,2020
407BC5,G-ULFX,GA6C,Gulfstream Aerospace,GVII (G600),Gulfstream Aerospace GVII (G600),0,Rock Aviation,,73047,2020
407BCF,G-NJAD,F2TH,Dassault,Falcon 2000EX,Dassault Falcon 2000EX,0,Netjets UK,NJU,41,2004
407BDC,G-RUKB,B738,Boeing,737-8AS,Boeing 737-8AS,0,Ryanair UK,RUK,44690,2014
407BDD,G-CMJL,AT76,Aerospatiale ATR,72-600,Aerospatiale ATR 72-600,0,Emerald Airlines,EAI,1326,
407BDE,G-CMFL,AT76,ATR,72-600,ATR 72-600,0,Emerald Airlines UK,EAG,1339,2016
407BDF,G-WKTS,BE9L,Beech,90 King Air,Beech 90 King Air,0,DEA Aviation,WKT,LW-188,1976
407BE0,G-BKSK,QIC2,Tri-Q,200 Quickie,Tri-Q 200 Quickie,1,Private,,PFA 094A-10765,1983
407BE2,G-EILA,A333,Airbus,A330-302,Airbus A330-302,0,Aer Lingus UK,EUK,1106,2010
407BE6,G-EIDY,A333,Airbus,A330-302,Airbus A330-302,0,Aer Lingus UK,EUK,1025,2007
407BE7,G-CMAD,ULAC,,Tanarg/Bionix 13 912S(2),Tanarg/Bionix 13 912S(2),1,Private,,BMAA/HB/735,2021
407BE9,G-HYPE,SLG4,Sling,4,Sling 4,1,Private,,LAA400A-15698,2021
407BEA,G-CLXT,AT73,ATR,72-212(F),ATR 72-212(F),0,West Atlantic,NPT,446,1995
407BEC,G-ETPO,A109,AgustaWestland,AW109S,AgustaWestland AW109S,0,Castle Air,,22165,2010
407BED,G-EIRH,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,Aer Lingus UK,EUK,10319,2021
407BEE,G-ETPN,A109,Agusta,A109S,Agusta A109S,0,QinetiQ,BDN,22119,2009
407BEF,G-ETPP,A139,Leonardo,AW139,Leonardo AW139,0,Empire Test Pilots' School,ETP,31768,2018
407BF3,G-RGTX,Y18T,Yakovlev,YAK-18T,Yakovlev YAK-18T,1,Private,,22202047817,1981
407BF5,G-FTFX,E550,Embraer,EMB-550,Embraer EMB-550,0,Flexjet Europe,FLJ,55020142,2021
407BF6,G-RODW,EFOX,Ascent Industries,EuroFOX 2K,Ascent Industries EuroFOX 2K,1,Private,,62521,2021
407BFE,G-EGHW,B209,MBB Bolkow,Bo.209 Monsun,MBB Bolkow Bo.209 Monsun,1,Private,,170,1971
407C01,G-LODZ,AS50,Airbus Helicopters,H125,Airbus Helicopters H125,0,Airbourne Solutions,,4982,2010
407C02,G-VTLY,GLEX,Bombardier,BD-700-1A10 Global 6000,Bombardier BD-700-1A10 Global 6000,0,Gama Aviation,GMA,9456,2011
407C03,G-CLYI,PA18,Piper,PA-18-150 Super Cub,Piper PA-18-150 Super Cub,0,Aviat Aircraft,,18-8109006,1981
407C05,G-LIFB,AP32,Aeroprakt,A32 Vixxen,Aeroprakt A32 Vixxen,1,Private,,LAA411-15723,
407C0A,G-TUMS,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,TUI Airways,TOM,44589,2018
407C0B,G-TUMT,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,TUI Airways,TOM,44594,2018
407C0F,G-EMEF,S92,Sikorsky,S-92A,Sikorsky S-92A,0,CHC Scotia,HKS,920194,2012
407C10,G-TODC,KL07,Bolkow,Bo 207,Bolkow Bo 207,1,Private,,224,
407C11,G-CLYU,E190,Embraer,E190LR,Embraer E190LR,0,Eastern Airways,EZE,19000310,2004
407C16,G-JAAM,DA62,Diamond,DA-62,Diamond DA-62,0,Fly Private Ltd.,,62.156,2021
407C17,G-BLNU,BN2T,Britten Norman,BN2T Islander,Britten Norman BN2T Islander,0,Islander Aircraft,,2195,
407C18,G-BLNT,BN2T,Britten Norman,BN2T Islander AL.1,Britten Norman BN2T Islander AL.1,0,Islander Aircraft,,2194,1988
407C1A,G-LAMU,DA62,Diamond,DA 62,Diamond DA 62,1,Private,,62.068,
407C1B,G-FUJE,SUBA,Fuji,FA-200-180 Aero Subaru,Fuji FA-200-180 Aero Subaru,1,Private,,FA200-091,1971
407C1D,G-GAMB,GB1,Game,GB-1 GameBird,Game GB-1 GameBird,1,Private,,0029,2021
407C1E,G-NHVT,A169,AgustaWestland,AW-169,AgustaWestland AW-169,0,NHV Helicopters,NHZ,69134,2021
407C26,G-TUMU,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,TUI Airways,TOM,44651,2021
407C28,G-SORG,DA50,Diamond,DA 50 C,Diamond DA 50 C,0,Diamond Flight Training Ltd.,,50.C.A.A.008,2021
407C29,G-CLZP,NNJA,Skyranger,Nynja,Skyranger Nynja,1,Private,,320-9,
407C2A,G-HAYZ,AS50,Airbus Helicopters,AS350B3 Ecureuil,Airbus Helicopters AS350B3 Ecureuil,0,350 Air,,8835,2021
407C2C,G-MCLE,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,0177,2011
407C2D,G-LDGG,DA42,Diamond,DA 42 NG,Diamond DA 42 NG,0,Leading Edge Aviation,,42.N436,2021
407C37,G-NNJA,NNJA,Skyranger,Ninja 912S,Skyranger Ninja 912S,1,Private,,315-8,2021
407C41,G-PEEE,RV7,Van's,RV-7,Van's RV-7,1,Private,,70463,2013
407C4C,G-PKUP,C42,Ikarus,C42 FB100 Charlie,Ikarus C42 FB100 Charlie,1,Private,,2104-7644,2021
407C52,G-YEAS,A33P,Alexander Schleicher,AS 33 Es,Alexander Schleicher AS 33 Es,1,Private,,33041,2022
407C53,G-CMAW,C42,Ikarus,C42 FB80 Bravo,Ikarus C42 FB80 Bravo,1,Private,,2012-7637,2021
407C54,G-CMBD,MT,Rotorsport,UK MTOSport,Rotorsport UK MTOSport,0,Bath Sports & Aviation,,RSUK/MTO2/015,2021
407C59,G-CMCB,EFOX,Ascent Industries,EuroFox 3K,Ascent Industries EuroFox 3K,1,Private,,63121,2021
407C5A,G-DHLC,B763,Boeing,767-323,Boeing 767-323,0,DHL Air UK,DHK,29606,1999
407C5E,G-EODS,A333,Airbus,A330-343,Airbus A330-343,0,Titan Airways,AWC,713,2006
407C62,G-FCNC,SLG2,Sonaca,S200,Sonaca S200,0,Airways Aero Associations,,018,2020
407C64,G-KEVJ,SLG4,Sling,TSi,Sling TSi,1,Private,,LAA 400A-15753,2022
407C65,G-JHEX,C55B,Cessna,550B Citation Bravo,Cessna 550B Citation Bravo,0,Dragonfly Aviation Services,CBM,550-1130,2006
407C68,G-MCSP,EC75,Airbus Helicopters,EC175 B,Airbus Helicopters EC175 B,0,Bond Offshore Helicopters,BND,5052,2021
407C6D,G-DRTJ,B738,Boeing,737-86N,Boeing 737-86N,0,Jet2.com,EXS,35647,2009
407C6E,G-RBHB,C42,Ikarus,C42 FB100 Charlie,Ikarus C42 FB100 Charlie,1,Private,,2108-7659,2021
407C70,G-CMEE,C42,Ikarus,C-42,Ikarus C-42,1,Private,,2107-7654,2021
407C71,G-OCOL,EVSS,Evektor,SportStar,Evektor SportStar,1,Private,,2022-2206,2022
407C72,G-FEMC,LJ45,Learjet,45,Learjet 45,0,Zenith Aviation,BZE,45-097,2000
407C74,G-MOFO,C172,Reims Cessna,F172M,Reims Cessna F172M,0,Northumbria Aerospace,,1192,1974
407C77,G-IMPT,EFOX,Ascent Industries,EuroFOX 2K,Ascent Industries EuroFOX 2K,1,Private,,63221,2021
407C7D,G-ICET,R44,Robinson,R44,Robinson R44,0,Ice Aviation Leasing,,30078,2021
407C7E,G-RNJW,R66,Robinson,R-66,Robinson R-66,0,Heritage Automotive Holdings Ltd.,,1001,2021
407C84,G-KINZ,MT,RotorSport UK,MTOSport,RotorSport UK MTOSport,1,Private,,RSUK/MTOS/065,2021
407C87,G-CMBO,AP32,Aeroprakt,A32 Vixxen,Aeroprakt A32 Vixxen,1,Private,,LAA 411-15724,2021
407C88,G-LMRE,AT45,ATR,42-500,ATR 42-500,0,Loganair,LOG,606,2000
407C89,G-LMSA,AT46,ATR,42-600,ATR 42-600,0,Loganair,LOG,1213,2017
407C8A,G-DHLY,B77L,Boeing,777-F,Boeing 777-F,0,DHL Air UK,DHK,67138,2022
407C8C,G-WOFT,A109,Agusta,A109E Power,Agusta A109E Power,1,Private,,11619,2004
407C91,G-JKJA,A109,Agusta,A109E Power,Agusta A109E Power,1,Private,,11675,2006
407C94,G-KRNO,A109,AgustaWestland,AW109SP,AgustaWestland AW109SP,0,Castle Air,,22298,2013
407C98,G-ULFT,GA6C,Gulfstream Aerospace,GVII (G600),Gulfstream Aerospace GVII (G600),0,Pen-Avia,PDY,73065,2021
407C9A,G-ODLA,C208,Cessna,208B,Cessna 208B,0,Dry Lease Aero,,208B1032,2003
407C9C,G-SHRS,B738,Boeing,737-8B5,Boeing 737-8B5,0,BAE Systems,BAE,29984,2001
407C9D,G-CMDW,EFOX,Ascent,EuroFox 3K,Ascent EuroFox 3K,1,Private,,63321,2021
407CA0,G-CMEG,EVSS,Evektor,EV-97 SportStar,Evektor EV-97 SportStar,1,Private,,2021-2153,2021
407CA1,G-DKSK,TL20,TL Ultralight,2000UK Sting Carbon S4,TL 2000UK Sting Carbon S4,1,Private,,LAA 347A-15775,2022
407CA9,G-SNSL,A139,AgustaWestland,AW139,AgustaWestland AW139,0,CHC Scotia,,31511,2013
407CAC,G-CMCG,TWEN,Tecnam,P2010 TDI,Tecnam P2010 TDI,0,Oriens Aviation,,146,2021
407CAF,G-RUKC,B738,Boeing,737-8AS,Boeing 737-8AS,0,Ryanair UK,RUK,40289,2010
407CB0,G-RUKD,B738,Boeing,737-8AS,Boeing 737-8AS,0,Ryanair UK,RUK,33618,2007
407CB1,G-RUKE,B738,Boeing,737-8AS,Boeing 737-8AS,0,Ryanair UK,RUK,40285,2010
407CB2,G-RUKF,B738,Boeing,737-8AS,Boeing 737-8AS,0,Ryanair UK,RUK,34177,2006
407CB3,G-RUKG,B738,Boeing,737-8AS,Boeing 737-8AS,0,Ryanair UK,RUK,36575,2008
407CB4,G-RUKH,B738,Boeing,737-8AS,Boeing 737-8AS,0,Ryanair UK,RUK,33640,2007
407CB9,G-RNWM,TBM9,Socata,TBM-940,Socata TBM-940,0,Raven Air,RVR,1395,2021
407CBA,G-DOUN,A109,Agusta,A109S Grand,Agusta A109S Grand,0,Eagle Moon,,22162,2010
407CBB,G-ZOLA,DA42,Diamond,DA 42 NG,Diamond DA 42 NG,0,Plane Rentals Ltd,,42N105,
407CBF,G-LNCC,A169,AgustaWestland,AW-169,AgustaWestland AW-169,0,Heli Service International,,69139,2021
407CC0,G-CMDD,NNJA,Skyranger,Nynja 912S(1),Skyranger Nynja 912S(1),1,Private,,BMAA/HB/739,2021
407CC4,G-LDGH,DA40,Diamond,DA40 NG,Diamond DA40 NG,0,Plane Rentals Ltd.,,40.N559,2021
407CC7,G-SLPC,SLG4,Sling,TSi,Sling TSi,1,Private,,LAA 400A-15725,2024
407CC9,G-HWPK,SLG4,Sling,4,Sling 4,1,Private,,LAA 400-15721,2022
407CCB,G-UXLA,LJ40,Learjet,45,Learjet 45,0,SaxonAir,SXN,45-2018,2004
407CCD,G-DDAD,R44,Robinson,R44,Robinson R44,0,Andrew's Whirlybirds,,30079,2021
407CD1,G-XWBL,A35K,Airbus,A350-1041,Airbus A350-1041,0,British Airways,BAW,547,2021
407CD2,G-XWBM,A35K,Airbus,A350-1041,Airbus A350-1041,0,British Airways,BAW,563,2022
407CD3,G-MUON,AS31,Schleicher,Ash 31 MI,Schleicher Ash 31 MI,1,Private,,31221,2022
407CD4,G-DHLA,B763,Boeing,767-323,Boeing 767-323,0,DHL Air UK,DHK,29603,1999
407CD5,G-DOGA,DA50,Diamond,DA50 RG,Diamond DA50 RG,0,Hughes Air,,50.C.A.A.014,2021
407CD7,G-LMTA,AT76,ATR,72-600,ATR 72-600,0,Loganair,LOG,1265,2015
407CD8,G-LMTC,AT76,ATR,72-600,ATR 72-600,0,Loganair,LOG,1257,2015
407CD9,G-LDNG,DA62,Diamond,DA-62,Diamond DA-62,0,TwinStar4Hire,,62.066,2017
407CDA,G-CMRC,C152,Cessna,152,Cessna 152,1,Private,,15282748,1978
407CDF,G-YPSE,EC30,Airbus Helicopters,EC130 T2,Airbus Helicopters EC130 T2,0,Best Holdings Ltd.,,9175,2022
407CE0,G-ZDEE,EFOX,Aeropro,Eurofox 2K,Aeropro Eurofox 2K,1,Private,,64922,2022
407CE4,G-DRTK,B738,Boeing,737-8KN,Boeing 737-8KN,0,Jet2.com,EXS,40260,2013
407CE8,G-CMFR,EFOX,Ascent Industries,Eurofox 3K,Ascent Industries Eurofox 3K,1,Private,,63721,2022
407CF1,G-NCLA,RV12,Van's,RV-12iS,Van's RV-12iS,1,Private,,LAA-363A-15643,
407CF2,G-CMCS,C177,Cessna,177B Cardinal,Cessna 177B Cardinal,1,Private,,177-02726,1978
407CF4,G-NPTE,AT73,ATR,72-211(F),ATR 72-211(F),0,West Atlantic,NPT,150,1990
407CF5,G-HJDP,B505,Bell,505 Jet Ranger X,Bell 505 Jet Ranger X,1,Private,,65361,
407CF6,G-IFMI,GLEX,Bombardier,BD-700-1A10,Bombardier BD-700-1A10,0,London Executive Aviation,LNX,60048,2022
407CF7,G-DHLX,B77L,Boeing,777F,Boeing 777F,0,DHL Air UK,DHK,67139,2022
407CFC,G-RJAP,C42,Ikarus,C42 FB 100 Charlie,Ikarus C42 FB 100 Charlie,1,Private,,2202-7676,
407CFF,G-DAAW,B209,Messerschmitt-Bolkow,Bo 209 Monsun 160RV,Messerschmitt-Bolkow Bo 209 Monsun 160RV,1,Private,,181,1971
407D00,G-WUKR,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Wizz Air UK,WUK,10871,2022
407D01,G-IFRV,RV8,Van's,RV-8A,Van's RV-8A,1,Private,,LAA 303-15792,2024
407D02,G-ICER,A169,AgustaWestland,AW169,AgustaWestland AW169,0,Iceland International,,69131,2021
407D05,G-CMCY,P212,Tecnam,P-2012 Traveller,Tecnam P-2012 Traveller,0,Oriens Aviation,,046,2021
407D06,G-GSCD,D140,Jodel,D-140C Mousquetaire III,Jodel D-140C Mousquetaire III,1,Private,,143,1966
407D09,G-FOXP,C208,Cessna,208 Caravan 1,Cessna 208 Caravan 1,0,British Parachute Schools,,20800303,1999
407D0D,G-CMCZ,P28A,Piper,PA-28-181 Archer III,Piper PA-28-181 Archer III,1,Private,,2843205,1999
407D10,G-TAWZ,B738,Boeing,737-86N,Boeing 737-86N,0,TUI Airways,TOM,32669,2006
407D14,G-PTSI,SLG4,Amateur Sling,4TSI,Amateur Sling 4TSI,1,Private,,LAA-400A-15790,2022
407D21,G-UZLN,A20N,Airbus,A320-251N,Airbus A320-251N,0,easyJet,EZY,10849,2022
407D22,G-UZLO,A20N,Airbus,A320-251N,Airbus A320-251N,0,easyJet,EZY,11530,2023
407D26,G-PGDG,RV10,Van's,RV-10,Van's RV-10,1,Private,,40706,2019
407D2A,G-CMEZ,EFOX,Aeropro,Eurofox 2K,Aeropro Eurofox 2K,0,Ascent Industries Ltd,,64622,2022
407D2E,G-ILFF,A109,Leonardo,AW109SP Grand,Leonardo AW109SP Grand,0,Flexjet,LXJ,22382,2018
407D2F,G-OAHL,AS55,Eurocopter,AS355N,Eurocopter AS355N,0,Atlas Helicopters,TDT,5540,1993
407D30,G-MSBI,F406,Reims-Cessna,F406 Caravan II,Reims-Cessna F406 Caravan II,1,Private,,F406-0077,1995
407D33,G-SRTW,SR22,Cirrus,SR22,Cirrus SR22,0,NRS Aviation,,3828,2012
407D36,G-NICU,A169,Leonardo,AW169,Leonardo AW169,0,Sloane Helicopters,,69147,2021
407D37,G-FROB,DA40,Diamond,DA 40 NG,Diamond DA 40 NG,1,Private,,40.N564,2022
407D3D,G-EOSM,ULAC,Exodus Airsports,DeltaJet 500 StingRay,Exodus Airsports DeltaJet 500 StingRay,1,Private,,EA 003,2022
407D3E,G-OWEE,B505,Bell,505 Jet Ranger X,Bell 505 Jet Ranger X,1,Private,,65394,2022
407D40,G-HITK,AS50,Airbus Helicopters,H125,Airbus Helicopters H125,1,Private,,9167,
407D44,G-WUKS,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Wizz Air UK,WUK,10891,2022
407D45,G-LMTD,AT76,ATR,72-600,ATR 72-600,0,Loganair,LOG,1237,2015
407D46,G-LMTE,AT76,ATR,72-600,ATR 72-600,0,Loganair,LOG,1283,2015
407D47,G-SNDZ,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,2371,2021
407D49,G-CMEI,AT76,ATR,72-212 A,ATR 72-212 A,0,Eastern Airways,EZE,1231,2015
407D4A,G-CMEJ,RV8,Van's,RV-8,Van's RV-8,1,Private,,83330,2016
407D4B,G-VIXI,AP32,Aeroprakt,A-32 Vixxen,Aeroprakt A-32 Vixxen,1,Private,,A32194,
407D4C,G-TUMW,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,TUI Airways,TOM,44615,2022
407D4D,G-NULL,AS50,Airbus Helicopters,AS350B3,Airbus Helicopters AS350B3,1,Private,,8546,2018
407D4E,G-DWYP,NNJA,Skyranger,Nynja,Skyranger Nynja,1,Private,,BMAA/HB/743,2022
407D52,G-UNET,B744,Boeing,747-433(BDSF),Boeing 747-433(BDSF),0,One Air,HGO,25075,1991
407D53,G-PFTB,P208,Tecnam,P2008-JC,Tecnam P2008-JC,0,Blue Skies Ltd.,,1240,2022
