ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
347288,EC-NTP,A20N,Airbus,A320-251N,Airbus A320-251N,0,Iberia Airlines,IBE,10830,2022
34728C,EC-NUI,A332,Airbus,A330-243,Airbus A330-243,0,Wamos Air,PLM,963,2008
347295,EC-NRA,PC24,Pilatus,PC-24,Pilatus PC-24,0,Gestair,GES,264,
347296,EC-JQG,A332,Airbus,A330-202,Airbus A330-202,0,Plus Ultra,PUE,745,2006
347297,EC-NUL,A332,Airbus,A330-202,Airbus A330-202,0,Plus Ultra,PUE,749,2006
3472C3,EC-NUO,A320,Airbus,A320-214,Airbus A320-214,0,Volotea,VOE,5232,2012
3472C4,EC-NUP,A320,Airbus,A320-232,Airbus A320-232,0,Volotea,VOE,5304,2012
3472C9,EC-NUD,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Iberia Express,IBS,10969,2022
3472CC,EC-NTQ,A20N,Airbus,A320-251N,Airbus A320-251N,0,Iberia Airlines,IBE,10869,2022
347301,EC-NYM,B752,Boeing,757-223(PCF),Boeing 757-223(PCF),0,Cygnus Air,RGN,25294,2022
347302,EC-NXU,B738,Boeing,737-883SF,Boeing 737-883SF,0,Swiftair,SWT,32278,2002
347303,EC-NXV,B738,Boeing,737-8FEBCF,Boeing 737-8FEBCF,0,Swiftair,SWT,33799,2004
347306,EC-NUY,B738,Boeing,737-8GP,Boeing 737-8GP,0,Air Europa,AEA,39858,2015
347307,EC-NUZ,B738,Boeing,737-8GP,Boeing 737-8GP,0,Air Europa,AEA,39866,2015
347308,EC-NXX,B738,Boeing,737-8FE(BCF),Boeing 737-8FE(BCF),0,Swiftair,SWT,34015,2004
347309,EC-NVJ,B738,Boeing,737-8K5,Boeing 737-8K5,0,Air Europa,AEA,35138,2008
347311,EC-NVP,B738,Boeing,737-8AS,Boeing 737-8AS,0,Air Europa,AEA,35017,2009
347312,EC-NVQ,B738,Boeing,737-8AS,Boeing 737-8AS,0,Air Europa,AEA,37534,2009
347319,EC-NVC,AT76,ATR,72-600,ATR 72-600,0,Binter Canarias,IBB,1641,2022
347343,EC-NVR,A359,Airbus,A350-941,Airbus A350-941,0,Iberia Airlines,IBE,549,2022
347344,EC-NVS,A20N,Airbus,A320-251N,Airbus A320-251N,0,Iberia Airlines,IBE,11035,2022
347346,EC-NVX,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Air Europa,AEA,38779,2017
347347,EC-NVY,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Air Europa,AEA,38784,2017
347348,EC-NVZ,B788,Boeing,787-8,Boeing 787-8,0,Air Europa,AEA,35313,2014
347349,EC-NXA,B788,Boeing,787-8,Boeing 787-8,0,Air Europa,AEA,35314,2014
34734F,EC-NYC,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Vueling Airlines,VLG,11135,2023
347350,EC-NYD,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Vueling Airlines,VLG,11262,2023
347386,EC-NXC,A359,Airbus,A350 941,Airbus A350 941,0,Iberia Airlines,IBE,556,2022
347387,EC-NXD,A359,Airbus,A350-941,Airbus A350-941,0,Iberia Airlines,IBE,567,2022
347388,EC-NXE,A359,Airbus,A350-941,Airbus A350-941,0,Iberia Airlines,IBE,579,2022
3473C1,EC-NVK,BE9L,Beech,C90GTx King Air,Beech C90GTx King Air,1,Private,,LJ-2085,2013
3473CF,EC-NYR,E35L,Embraer,Legacy 650,Embraer Legacy 650,0,Gestair,GES,14501145,2011
3473D3,EC-NYJ,A333,Airbus,A330-300,Airbus A330-300,0,Wamos Air,PLM,1360,2012
34740F,EC-NZG,B788,Boeing,787-8,Boeing 787-8,0,Air Europa,AEA,35310,2014
34744C,EC-NYE,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Vueling Airlines,VLG,11337,2023
34744D,EC-NYF,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Vueling Airlines,VLG,11377,2023
347453,EC-NZP,A20N,Airbus,A320-251N,Airbus A320-251N,0,Iberia Airlines,IBE,11359,2023
347454,EC-NZQ,A20N,Airbus,A320-251N,Airbus A320-251N,0,Iberia Airlines,IBE,11455,2023
347459,EC-NZJ,A332,Airbus,A330-243,Airbus A330-243,0,Privilege Style,PVG,1407,2013
34745A,EC-NZN,B738,Boeing,737-8KN,Boeing 737-8KN,0,Air Europa Express,OVA,40259,2013
3474C8,EC-OAQ,A332,Airbus,A330-203,Airbus A330-203,0,Plus Ultra,PUE,0901,2008
3474CE,EC-OBN,B738,Boeing,737-83N(BCF),Boeing 737-83N(BCF),0,Swiftair,SWT,32612,2002
3474DA,EC-OAS,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Iberia Express,IBS,11535,2023
347501,EC-OAU,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Iberia Express,IBS,11439,2023
34750B,EC-OBK,B738,Boeing,737-8GJ,Boeing 737-8GJ,0,Air Europa Express,OVA,37365,2011
34750D,EC-OBO,B738,Boeing,737-8K5,Boeing 737-8K5,0,Air Europa Express,OVA,37247,2010
347518,EC-OAV,A359,Airbus,A350-941,Airbus A350-941,0,Iberia Airlines,IBE,098,2018
347519,EC-OAX,A359,Airbus,A350-941,Airbus A350-941,0,Iberia Airlines,IBE,112,2018
34754C,EC-OBY,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Iberia Express,IBS,11454,2023
34754D,EC-OAY,A359,Airbus,A350-941,Airbus A350-941,0,Iberia Airlines,IBE,622,2023
347553,EC-OCC,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Iberia Express,IBS,11484,2023
34758D,EC-OBZ,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6530,2023
3475C7,EC-OCR,A359,Airbus,A350-941,Airbus A350-941,0,Iberia Airlines,IBE,634,2023
