ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
49D526,OK-OSK,C680,Cessna,680 Citation Sovereign,Cessna 680 Citation Sovereign,0,Air Bohemia,BOH,680-0150,2007
49D52B,OK-CPJ,SR20,Cirrus,SR20,Cirrus SR20,1,Private,,8695,2022
49D53E,OK-MSM,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,OK Business Aircraft,NTF,2252,2023
49D53F,OK-GTX,G280,Gulfstream,G280,Gulfstream G280,0,Eclair Aviation,ECC,2253,2022
49D54A,OK-KOO,M600,Piper,PA-46-600TP M600,Piper PA-46-600TP M600,1,Private,,4698243,2023
49D552,OK-CJI,C525,Cessna,Citation CJ1,Cessna Citation CJ1,1,Private,,525-0101,
49D557,OK-SIX,GLF6,Gulfstream,G650ER,Gulfstream G650ER,0,ABS Jets,ABP,6544,2023
49D558,OK-HUB,GLF5,Gulfstream,G500,Gulfstream G500,0,ABS Jets,ABP,72113,
49D55E,OK-SRT,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,8930,
49D563,OK-SWI,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Smartwings,TVS,66343,2023
49D56E,OK-PHA,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500611,2021
49D570,OK-PET,C680,Cessna,680 Citation Sovereign,Cessna 680 Citation Sovereign,0,Aeropartner,DFC,680-0174,
49D57B,OK-CER,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,OK Business Aircraft,NTF,2303,2023
49D588,OK-UMO,C25B,Cessna,525B Citation CJ3,Cessna 525B Citation CJ3,1,Private,,525B-0220,2008
49D58D,OK-EXE,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2243,
49D590,OK-JKP,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,Alpha Aviation,AAO,2197,2022
49D5A4,OK-SKT,BE9L,Beech,C90GTi King Air,Beech C90GTi King Air,1,Private,,LJ-1900,
49D5A6,OK-EYA,BCS3,Airbus,A220-300,Airbus A220-300,0,Smartwings,TVS,55311,2024
49D5B4,OK-ELD,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500585,
49D5C0,OK-EVO,GLF6,Gulfstream Aerospace,G650,Gulfstream Aerospace G650,0,ABS Jets,ABP,6160,2015
49D5D3,OK-PCJ,PC24,Pilatus,PC-24,Pilatus PC-24,0,OK Business Aircraft,,310,
49D5D6,OK-EYB,BCS3,Airbus,A220-300,Airbus A220-300,0,Smartwings,TVS,55330,2025
49D5D7,OK-PRF,E550,Embraer,Praetor 600,Embraer Praetor 600,0,CTR Atmospherica Aviation,,55020198,2024
49D5E2,OK-OUT,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,Alpha Aviation,AAO,2412,2024
49D5EE,OK-FYD,BCS3,Airbus,A220-300,Airbus A220-300,0,Smartwings,TVS,55368,2025
49D5EF,OK-FYC,BCS3,Airbus,A220-300,Airbus A220-300,0,Smartwings,TVS,55347,2025
49D5F5,OK-CSL,TBM9,Daher,TBM-900,Daher TBM-900,1,Private,,1575,2024
49D61E,OK-OSK,C680,Cessna,Citation Sovereign,Cessna Citation Sovereign,0,Air Bohemia,BOH,680-0185,2007
49D629,OK-DMK,C56X,Cessna,Citation Excel,Cessna Citation Excel,0,Air Bohemia,BOH,560-5061,
49D62C,OK-PHP,E55P,Embraer,Phenom 300E,Embraer Phenom 300E,0,Atmospherica Aviation,AAN,50500891,2025
