ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
45212E,LZ-GPD,C68A,Cessna,680A Citation Latitude,Cessna 680A Citation Latitude,1,Private,,680A0347,
452130,LZ-CGD,B738,Boeing,737-8K5(SF),Boeing 737-8K5(SF),0,Cargoair,CGF,30883,2001
452134,LZ-FSA,A320,Airbus,A320-232,Airbus A320-232,0,Fly2Sky,VAW,4247,2010
452135,LZ-FSB,A320,Airbus,A320-214,Airbus A320-214,0,Fly2Sky,VAW,3055,2007
452138,LZ-EAG,A321,Airbus,A321-111,Airbus A321-111,0,Electra Airways,EAF,1144,1999
45213D,LZ-EAH,A320,Airbus,A320-214,Airbus A320-214,0,Electra Airways,EAF,2930,2006
45213E,LZ-EAF,A320,Airbus,A320-214,Airbus A320-214,0,Electra Airways,EAF,01571,2002
452142,LZ-AMS,BCS3,Airbus,A220-300,Airbus A220-300,0,Bulgaria Air,LZB,55249,2024
452143,LZ-FSC,A321,Airbus,A321-231,Airbus A321-231,0,Fly2Sky,VAW,1711,2002
452144,LZ-EAI,A320,Airbus,A320-232,Airbus A320-232,0,Electra Airways,EAF,01862,2002
452148,LZ-CVB,C56X,Cessna,560XL Citation Excel,Cessna 560XL Citation Excel,0,Heli Air Services,HLR,560-6170,
452149,LZ-CJA,B744,Boeing,747-412F,Boeing 747-412F,0,Compass Cargo Airlines,ADZ,26559,2001
45214A,LZ-LUX,PRM1,Beech,390 Premier I,Beech 390 Premier I,1,Private,,RB-57,2002
45214B,LZ-CGE,B738,Boeing,737-86J(SF)(WL),Boeing 737-86J(SF)(WL),0,Cargoair,CGF,30881,2002
45214E,LZ-HMB,A109,Leonardo,AW109 Trekker,Leonardo AW109 Trekker,0,Bulgaria - HEMS,,22752,
452153,LZ-FSD,A320,Airbus,A320-214,Airbus A320-214,0,Fly2Sky,VAW,3461,2008
452163,LZ-LIS,BCS1,Airbus,A220-100,Airbus A220-100,0,Bulgaria Air,LZB,50077,2024
452164,LZ-VIE,BCS1,Airbus,A220-100,Airbus A220-100,0,Bulgaria Air,LZB,50081,2024
452166,LZ-FSF,A320,Airbus,A320-214,Airbus A320-214,0,Fly2Sky,VAW,03605,2008
45216A,LZ-FSI,A321,Airbus,A321-211,Airbus A321-211,0,Fly2Sky,VAW,01960,2003
45216B,LZ-FSH,A321,Airbus,A321-211,Airbus A321-211,0,Fly2Sky,VAW,01932,2003
452172,LZ-EAK,A320,Airbus,A320-214,Airbus A320-214,0,Electra Airways,EAF,1217,2000
452179,LZ-FSJ,A320,Airbus,A320-233,Airbus A320-233,0,Fly2Sky,VAW,03570,2008
45217D,LZ-VPI,CL60,Bombardier,Challenger 605,Bombardier Challenger 605,0,EGT Jet,EGT,5768,2008
45217E,LZ-TWO,A332,Airbus,A330-223,Airbus A330-223,0,GullivAir,GBG,0493,2002
452180,LZ-CJB,B744,Boeing,747-428F(ER),Boeing 747-428F(ER),0,Compass Cargo Airlines,ADZ,32866,2002
452181,LZ-CJC,B744,Boeing,747-428F(ER),Boeing 747-428F(ER),0,Compass Cargo Airlines,ADZ,32867,2002
452186,LZ-EAL,A320,Airbus,A320-214,Airbus A320-214,0,Electra Airways,EAF,01473,2001
45218E,LZ-FRA,BCS3,Airbus,A220-300,Airbus A220-300,0,Bulgaria Air,LZB,55325,2025
