ICAO,Manufacturer,Model,Engines,EngineTypeCode,EnginePlacementCode,SpeciesCode,WakeTurbulenceCode,IsActive
RALL,SOCATA,Rallye 235,1,P,,L,L,1
RALL,SOCATA,Rallye Club,1,P,,L,L,1
RALL,SOCATA,Rallye Commodore,1,P,,L,L,1
RALL,SOCATA,Rallye Minerva,1,P,,L,L,1
RANG,Navion,Rangemaster,1,P,,L,L,1
RARO,New Century,Radial Rocket,1,P,,L,L,1
RAV3,Ravin,Ravin 300,1,P,,L,L,1
RAV5,Ravin,Ravin 500,1,P,,L,L,1
RAVN,Wolfsberg,Raven 257,2,P,,L,L,0
RAZM,Saint Germain,Raz-Mut,1,P,,L,L,1
RBEL,Murphy,Elite,1,P,,L,L,1
RBEL,Murphy,Rebel,1,P,,L,L,1
RBEL,Murphy,Rebel Elite,1,P,,L,L,1
RC3,Republic,RC-3 Seabee,1,P,,A,L,1
RC3,Republic,Seabee,1,P,,A,L,1
RC70,Fuji,FA-300,2,P,,L,L,1
RC70,Rockwell,700 Commander 700,2,P,,L,L,1
RC70,Rockwell,710 Commander 710,2,P,,L,L,1
RC70,Rockwell,Commander 700,2,P,,L,L,1
RC70,Rockwell,Commander 710,2,P,,L,L,1
RCAL,Murphy,Radical,1,P,,L,L,1
RD03,Duruble,Edelweiss,1,P,,L,L,1
RD03,Duruble,RD-03 Edelweiss,1,P,,L,L,1
RD20,Denize,Raid Driver,1,P,,L,L,1
RD20,Denize,RD-20 Raid Driver,1,P,,L,L,1
RD20,Denize,RD-205 Raid Driver,1,P,,L,L,1
RDH2,Redfern,DH-2,1,P,,L,L,1
RELI,Stinson,AT-19 Reliant,1,P,,L,L,1
RELI,Stinson,Reliant,1,P,,L,L,1
RELI,Stinson,SR Reliant,1,P,,L,L,1
RELI,Stinson,V-77 Reliant,1,P,,L,L,1
RENE,Murphy,Renegade,1,P,,L,L,1
REV6,Groen,Revcon 6G,1,T,,G,L,1
RF10,Aeromot,AMT-100 Ximango,1,P,,L,L,1
RF10,Aeromot,AMT-200 Super Ximango,1,P,,L,L,1
RF10,Aeromot,AMT-300 Turbo Ximango Shark,1,P,,L,L,1
RF10,Aeromot,Super Ximango,1,P,,L,L,1
RF10,Aeromot,TG-14 Super Ximango,1,P,,L,L,1
RF10,Aeromot,Turbo Ximango Shark,1,P,,L,L,1
RF10,Aeromot,Ximango,1,P,,L,L,1
RF10,Aerostructure,RF-10,1,P,,L,L,1
RF10,Fournier,RF-10,1,P,,L,L,1
RF3,Alpavia,RF-3,1,P,,L,L,1
RF3,Fournier,RF-3,1,P,,L,L,1
RF4,Alpavia,RF-4,1,P,,L,L,1
RF4,Fournier,RF-4,1,P,,L,L,1
RF4,Sportavia-Putzer,RF-4,1,P,,L,L,1
RF47,Arc Atlantique,RF-47,1,P,,L,L,1
RF47,Fournier,RF-47,1,P,,L,L,1
RF5,Aero Jaen,RF-5 Serrania,1,P,,L,L,1
RF5,Aero Jaen,Serrania,1,P,,L,L,1
RF5,Fournier,RF-5,1,P,,L,L,1
RF5,Fournier,TZ-5,1,P,,L,L,1
RF5,Helwan,RF-5 Sperber,1,P,,L,L,1
RF5,Helwan,Sperber,1,P,,L,L,1
RF5,Sportavia-Putzer,RF-5,1,P,,L,L,1
RF5,Sportavia-Putzer,RF-5 Sperber,1,P,,L,L,1
RF5,Sportavia-Putzer,Sperber,1,P,,L,L,1
RF6,Fournier,RF-6,1,P,,L,L,1
RF6,Slingsby,Firefly,1,P,,L,L,1
RF6,Slingsby,T-3 Firefly,1,P,,L,L,1
RF6,Slingsby,T-67 Firefly,1,P,,L,L,1
RF9,ABS,RF-9,1,P,,L,L,1
RF9,EIS,RF-9,1,P,,L,L,1
RF9,Fournier,RF-9,1,P,,L,L,1
RF9,Gomolzig,RF-9,1,P,,L,L,1
RFAL,Dassault,Rafale,2,J,,L,M,1
RGNT,Neiva,C-42 Regente,1,P,,L,L,1
RGNT,Neiva,L-42 Regente,1,P,,L,L,1
RGNT,Neiva,N-591 Regente,1,P,,L,L,1
RGNT,Neiva,N-592 Regente,1,P,,L,L,1
RGNT,Neiva,Regente,1,P,,L,L,1
RISN,PORTO,Risen,1,P,,L,L,1
RISN,PORTO,Siren,1,P,,L,L,1
RISN,SWISS EXCELLENCE,Risen,1,P,,L,L,1
RJ03,Junqua,Ibis,1,P,,L,L,1
RJ03,Junqua,RJ-03 Ibis,1,P,,L,L,1
RJ1H,Aero International,Avroliner (RJ-100),4,J,,L,M,1
RJ1H,Aero International,RJ-100 Avroliner,4,J,,L,M,1
RJ1H,Avro,Avroliner (RJ-100),4,J,,L,M,1
RJ1H,Avro,RJ-100 Avroliner,4,J,,L,M,1
RJ1H,BAE Systems,Avro RJ-100,4,J,,L,M,1
RJ1H,British Aerospace,RJ-100,4,J,,L,M,1
RJ70,Aero International,Avroliner (RJ-70),4,J,,L,M,1
RJ70,Aero International,RJ-70 Avroliner,4,J,,L,M,1
RJ70,Avro,Avroliner (RJ-70),4,J,,L,M,1
RJ70,Avro,RJ-70 Avroliner,4,J,,L,M,1
RJ70,BAE Systems,Avro RJ-70,4,J,,L,M,1
RJ70,British Aerospace,RJ-70,4,J,,L,M,1
RJ85,Aero International,Avroliner (RJ-85),4,J,,L,M,1
RJ85,Aero International,RJ-85 Avroliner,4,J,,L,M,1
RJ85,Avro,Avroliner (RJ-85),4,J,,L,M,1
RJ85,Avro,RJ-85 Avroliner,4,J,,L,M,1
RJ85,BAE Systems,Avro RJ-85,4,J,,L,M,1
RJ85,British Aerospace,RJ-85,4,J,,L,M,1
RK5,Kalinauskas,RK-5,1,P,,L,L,1
RLU1,RLU,Breezy,1,P,,L,L,1
RLU1,RLU,RLU-1 Breezy,1,P,,L,L,1
RLU1,Yakima Aerosport,Super Breezy,1,P,,L,L,1
RMOU,Hillberg,EH1-01 Rotormouse,1,T,,H,L,1
RMOU,Hillberg,Rotormouse,1,T,,H,L,1
RNGR,DAC,RangeR,1,P,,L,L,1
ROAR,Velocity,Rocket Racer,,,,,L,0
ROAR,Velocity,Rocket Racer,1,,,L,L,0
ROAR,Velocity,Rocket Racer,1,R,,L,L,0
RODS,Aircraft Spruce,DR-107 One Design,1,P,,L,L,1
RODS,Aircraft Spruce,One Design,1,P,,L,L,1
RODS,Rihn,DR-107 One Design,1,P,,L,L,1
RODS,Rihn,One Design,1,P,,L,L,1
ROND,Ambrosini,F-4 Rondone,1,P,,L,L,1
ROND,Ambrosini,Rondone,1,P,,L,L,1
ROND,Lombardi,F-4 Rondone,1,P,,L,L,1
ROND,Lombardi,Rondone,1,P,,L,L,1
ROND,Pasotti,F-7 Rondone 2,1,P,,L,L,1
ROND,Pasotti,Rondone 2,1,P,,L,L,1
ROSE,Maupin,Windrose,1,P,,L,L,1
RP1,Mitsubishi,RP-1,2,T,,H,L,1
RPUP,Little Wing,LW-4 Roto-Pup,1,P,,G,L,1
RPUP,Little Wing,LW-5 Roto-Pup,1,P,,G,L,1
RPUP,Little Wing,Roto-Pup,1,P,,G,L,1
RS12,Rans,Airaile,1,P,,L,L,1
RS12,Rans,S-12 Airaile,1,P,,L,L,1
RS12,Rans,S-12 Super Airaile,1,P,,L,L,1
RS12,Rans,Super Airaile,1,P,,L,L,1
RS18,Sportavia-Putzer,RS-180 Sportsman,1,P,,L,L,1
RS18,Sportavia-Putzer,Sportsman,1,P,,L,L,1
RS20,Rans,Raven,1,P,,L,L,1
RS20,Rans,S-20 Raven,1,P,,L,L,1
RS21,Rans,Outbound,1,P,,L,L,1
RS21,Rans,S-21 Outbound,1,P,,L,L,1
RTA4,RTAF,Chandra,1,P,,L,L,1
RTA4,RTAF,RTAF-4 Chandra,1,P,,L,L,1
RUBI,Scintex,ML-250 Rubis,1,P,,L,L,1
RUBI,Scintex,Rubis,1,P,,L,L,1
RV10,Van'S,RV-10,1,P,,L,L,1
RV12,Van'S,RV-12,1,P,,L,L,1
RV14,Van'S,RV-14,1,P,,L,L,1
RV3,Van'S,RV-3,1,P,,L,L,1
RV4,Van'S,RV-4,1,P,,L,L,1
RV4T,Van'S,RV-4T,1,T,,L,L,1
RV6,AIEP,Air Beetle,1,P,,L,L,1
RV6,AII,AVA-202,1,P,,L,L,1
RV6,Van'S,RV-6,1,P,,L,L,1
RV7,Van'S,RV-7,1,P,,L,L,1
RV8,Van'S,RV-8,1,P,,L,L,1
RV9,Van'S,RV-9,1,P,,L,L,1
RVAL,Atlas,CSH-2 Rooivalk,2,T,,H,M,1
RVAL,Atlas,Rooivalk,2,T,,H,M,1
RVAL,Denel,AH-2 Rooivalk,2,T,,H,M,1
RVAL,Denel,CSH-2 Rooivalk,2,T,,H,M,1
RVAL,Denel,Rooivalk,2,T,,H,M,1
RW19,RagWing,RW-19 Stork,1,P,,L,L,1
RW19,RagWing,Stork (RW-19),1,P,,L,L,1
RW20,RagWing,RW-20 Stork,1,P,,L,L,1
RW20,RagWing,Stork (RW-20),1,P,,L,L,1
RW22,RagWing,RW-22 Tiger Moth,1,P,,L,L,1
RW22,RagWing,Tiger Moth,1,P,,L,L,1
RW26,RagWing,RW-26 Special 2,1,P,,L,L,1
RW26,RagWing,Special 2,1,P,,L,L,1
RW3,Rhein,Multoplane,1,P,,L,L,1
RW3,Rhein,Passat,1,P,,L,L,1
RW3,Rhein,RW-3 Multoplane,1,P,,L,L,1
RW3,Rhein,RW-3 Passat,1,P,,L,L,1
RW3,Rhein-West-Flug,Multoplane,1,P,,L,L,1
RW3,Rhein-West-Flug,RW-3 Multoplane,1,P,,L,L,1
RYSA,PROGRESS,Rysachok,2,T,,L,L,1
RYSA,Technoavia,Rysachok,2,T,,L,L,1
RYST,Ryan,PT-20,1,P,,L,L,1
RYST,Ryan,ST-A,1,P,,L,L,1
RYST,Ryan,ST-M,1,P,,L,L,1
RYST,Ryan,ST-R,1,P,,L,L,1
RYST,Ryan,YPT-16,1,P,,L,L,1
